country,essround,edition,idno,dweight,pspwght,pweight,anweight,prob,stratum,psu,netuse,netusoft,netustm,nwspol,nwsppol,nwsptot,pplfair,pplhlp,ppltrst,rdpol,rdtot,tvpol,tvtot,cptppol,cptppola,dmcntov,etapapl,lrscale,polcmpl,polintr,psppipl,psppipla,psppsgv,psppsgva,ptcpplt,stfdem,stfeco,stfgov,trstep,trstlgl,trstplc,trstplt,trstprl,trstprt,trstun,vote,loylead,year,netustm_cleaned,nwspol_cleaned,netuse_continuous,netusoft_continuous,nwsppol_continuous,nwsptot_continuous,rdpol_continuous,rdtot_continuous,tvpol_continuous,tvtot_continuous,cptppola_continuous,psppipla_continuous,psppsgva_continuous,stfdem_cleaned,stfeco_cleaned,stfgov_cleaned,trstep_cleaned,trstlgl_cleaned,trstplc_cleaned,trstplt_cleaned,trstprl_cleaned,trstprt_cleaned,trstun_cleaned
Lithuania,6.0,2.6,1053.9286740067018,0.998697540220201,0.9981244352273816,0.12136463,0.1211370035112494,,,,,,,,,,9.623743417903302,5.0143609382479655,5.785064624222116,,,5.204404021062709,5.634274772618478,,,9.522738152225946,,28.231689803733843,,3.121589277166108,,,,,,8.911919578745811,5.487793202489229,7.871708951651508,14.196266156055529,6.25801819052178,7.653422690282432,4.387266634753471,4.822881761608425,5.101962661560555,19.726663475347056,1.5126854954523696,,2012.0,,,,,,,,,0.7542670682730924,2.1594430992736076,,,,4.935646053293112,3.9590443686006824,4.180270405608413,4.796546141392337,3.96505905511811,5.521375921375921,2.9625121713729308,3.116267708842208,2.8184948352188886,5.0796511627906975
Lithuania,7.0,2.3,1123.4112650871702,1.002081915967814,1.0019897525838177,0.11170596,0.11192822599105946,,,,,,,,,,8.443451050514081,4.856951274027716,5.212337952615109,,,5.634331694233349,5.78497988377291,7.5909700491729994,,,10.138131426016987,30.217255252570407,,3.0773357174787663,5.59767545820295,,6.790791238265534,,4.119803308001788,8.04336164506035,5.632543585158695,6.2136790344211,10.696915511846223,6.279839070183281,6.678587393831024,4.43406347787215,4.008940545373267,4.651318730442557,16.201162270898525,1.6669646848457755,,2014.0,,,,,,,,,0.8411016949152542,2.1157596371882086,,,,4.419158878504673,4.056492027334852,3.9595774000918698,4.981757081132981,4.335011441647597,5.5358114233907525,3.028636363636364,3.1747178329571106,2.823663773412517,5.2945417095777545
Lithuania,8.0,2.3,1062.9201700519602,1.0001619702834201,1.000414798757676,0.11615509,0.1162032691157298,,,,,3.3306565895134623,3450.578176665092,455.62021728861595,,,7.184695323571091,5.162966461974492,5.61076995748701,,,,,,2.2635805384978744,,,28.637694851204536,,2.964100141709967,,2.20217288615966,,2.3405762871988665,,7.634860651865848,5.84742560226736,6.10533774208786,10.462919225318847,6.6547000472366555,6.50968351440718,4.291922531884743,5.085025980160605,4.8478979688238075,14.157298063297118,1.5885687293339632,,2016.0,192.67478912839738,82.35439289239882,,3.9148936170212765,,,,,,,1.7044270833333333,1.9655521783181358,2.448440643863179,4.750856583455702,4.200481927710843,4.069733656174334,5.437122736418511,4.968177434908389,6.045130641330166,3.4532442748091605,3.731637061929909,3.205684007707129,5.610964681075382
Lithuania,9.0,3.2,35704.91798797157,1.000373027900492,1.0003066605341717,0.13010703,0.13014692867266267,0.0020955697318972115,2434.4286495352653,16353.572443958446,,3.2848551120831053,3337.2143247676327,301.9595407326408,,,6.63039912520503,4.898851831601968,4.705303444505194,,,,,,1.9682886823400765,,,29.98523783488245,,2.868234007654456,,2.191361399671952,,2.4477856752323675,,9.398578458173866,6.41279387643521,6.582832148715145,13.293603061782395,7.031164570803718,6.744669218151996,4.556041552761072,4.200109349371241,4.734827774740295,22.486604702022962,1.5030071077091307,,2018.0,190.95358649789029,79.28916339135317,,3.8607456140350878,,,,,,,1.8170176437108707,2.2046109510086453,2.812680949623625,4.729855072463768,4.466965285554311,3.9909655561829473,4.923311016433353,4.645833333333333,6.31610775151182,3.1068447412353923,3.2979546710889993,2.8270844991606046,5.091476091476092
Lithuania,10.0,3.2,19130.194209891437,1.0003441305609169,1.0003279749915561,0.14305678,0.1431037002340169,0.001716161144915561,2144.577201447527,15127.993365500603,,3.825090470446321,2457.6109770808202,208.3425814234017,,,6.989143546441496,5.355850422195416,5.275633293124246,,,,,,1.9113389626055488,,,27.07177322074789,,2.7569360675512664,,2.127261761158022,,2.3872135102533174,,9.926417370325694,7.070566948130278,6.942098914354644,12.417973462002413,7.860072376357056,7.767189384800965,4.509047044632087,4.5506634499396865,4.972858866103739,21.59589867310012,1.3950542822677925,3.318455971049457,2020.0,256.3050228310502,74.82904411764706,,4.803021148036254,,,,,,,1.9849323493234932,2.3490037359900375,3.014018691588785,4.950577663671374,4.846869187848729,4.149812734082397,4.936339522546419,5.110417966313163,6.545621555419474,3.3863080684596576,3.7576126674786847,3.195933456561922,5.2443609022556394
Lithuania,11.0,2.0,68489.77435897436,1.0000000018974358,0.9999999981098902,0.17803311,0.17803311323956045,0.0015574576588571428,973.36336996337,12478.720146520147,,4.039560439560439,1976.156043956044,216.06520146520145,,,6.347252747252747,5.046153846153846,5.386813186813187,,,,,,2.0256410256410255,,,24.52673992673993,,2.736996336996337,,2.128205128205128,,2.301098901098901,,8.863736263736264,5.950915750915751,6.723076923076923,10.69010989010989,6.988278388278388,7.4212454212454215,4.698168498168498,4.422710622710623,6.106959706959707,14.846886446886447,1.4776556776556777,3.2644688644688644,2023.0,264.67996011964107,116.41851851851852,,5.2082111436950145,,,,,,,2.2550486163051606,2.529895366218236,2.9977628635346756,4.637065637065637,4.585692995529061,4.040878122634368,5.007081038552321,5.299925205684368,6.834686346863468,3.4921933085501857,3.7518463810930576,3.3651515151515152,5.101328903654485
Luxembourg,1.0,6.7,1869.2745608327912,1.0015324658425504,1.001369960311646,0.02296018,0.022991634985230967,,,,3.4925178919973976,,,,15.828236824983735,1.7137280416395575,6.862719583604425,5.98633702016916,6.182173064411191,15.158100195185426,3.2784645413142486,4.372153545868575,4.59921925829538,,,,,23.670787247885492,3.2485361093038385,2.7469095640858816,,,,,,14.754066363044892,13.089785296031229,14.592713077423552,17.840598568640207,13.296681847755368,7.158100195185426,10.944046844502278,18.331164606376056,,17.206245933636954,1.6896551724137931,,2002.0,,,2.205421293272371,,0.4552828618968386,0.6029315960912052,0.6952936444086887,1.3602413568166993,0.775658338960162,1.9978799739073712,,,,6.832732516222062,6.665254237288136,6.359623733719247,4.977675134719014,6.22008547008547,6.454068241469816,4.770906535488405,5.621538461538462,,5.057164634146342
Luxembourg,2.0,3.6,1766.4514742014742,0.999242936117936,0.9989067988481573,0.022428073000000003,,,,,3.3716216216216215,,,,15.5497542997543,1.4821867321867321,6.4600737100737105,5.584152334152334,5.320638820638821,11.46007371007371,3.304054054054054,4.324324324324325,4.108722358722359,,,,,19.42199017199017,3.213759213759214,2.6246928746928746,,,,,,12.934889434889435,11.863636363636363,14.632678132678132,16.554668304668304,10.236486486486486,7.398648648648648,11.636977886977887,14.466830466830467,12.784398034398034,15.466830466830467,1.515970515970516,,2004.0,,,2.3612307692307692,,0.35122336227308604,0.5205900430239705,0.6089790007241129,1.445879458794588,0.6366687979539642,1.8326674861708667,,,,6.637816245006658,6.453947368421052,6.19041095890411,5.148148148148148,6.058899676375405,6.497515527950311,5.175882744836776,5.78021978021978,4.926051560379919,5.416083916083916
Montenegro,9.0,3.2,34380.842016806724,0.9990206019663865,0.9998175357058823,0.042494085,0.04248633112226891,0.0016439463657563027,2462.446218487395,17472.02605042017,,3.6848739495798317,2368.4521008403362,87.04117647058824,,,4.025210084033613,3.730252100840336,3.4857142857142858,,,,,,2.13781512605042,,,33.3109243697479,,3.2067226890756304,,2.2529411764705882,,2.294957983193277,,5.989075630252101,4.6495798319327735,6.279831932773109,7.89327731092437,5.457142857142857,5.368067226890756,3.827731092436975,5.7747899159663865,3.8705882352941177,8.45126050420168,1.3554621848739496,,2018.0,197.60353535353536,87.04117647058824,,4.56349873843566,,,,,,,2.5021514629948367,2.5372480280455743,2.519893899204244,4.098106712564544,3.946564885496183,4.091616248919619,4.793013100436681,4.302047781569966,5.028691983122362,3.0169779286926994,4.098797250859106,2.9974511469838574,4.928007023705004
Montenegro,10.0,3.2,61819.27848101266,0.9998692518591772,1.0030534966732596,0.039872613,0.03999436369810127,0.006325366561708861,2169.7539556962024,16929.40506329114,,4.0015822784810124,2032.110759493671,99.11550632911393,,,4.160601265822785,3.804588607594937,4.243670886075949,,,,,,2.2389240506329116,,,28.656645569620252,,3.089398734177215,,2.071993670886076,,2.1281645569620253,,4.823575949367089,4.5625,6.649525316455696,10.602848101265822,4.815664556962025,5.250791139240507,3.805379746835443,5.151898734177215,4.220727848101266,9.457278481012658,1.3496835443037976,3.324367088607595,2020.0,207.9581497797357,92.15676959619952,,5.044621513944223,,,,,,,2.75750202757502,2.309098294069862,2.4594155844155843,4.128491620111732,3.9904382470119524,3.8778688524590166,5.209991532599492,3.743384121892542,4.816229116945108,3.1013567438148444,3.7050765511684127,3.190705128205128,5.3325
Netherlands,1.0,6.7,1018684.5050890585,1.0000365564037321,1.0001373496692112,0.5544432,0.5545193339991518,,,,3.4160305343511452,,,,15.132739609838847,1.7540288379983036,6.488973706530959,5.323579304495335,5.7485156912637825,14.306191687871078,3.44910941475827,3.9071246819338423,4.741306191687871,,,,,9.086089906700593,3.046649703138253,2.28117048346056,,,,,,7.364715860899067,6.213740458015267,6.1340118744698895,11.60008481764207,6.367260390161153,6.138676844783715,6.067430025445293,6.315945716709075,,9.69974554707379,1.2103477523324853,,2002.0,,,2.328204584040747,,0.43576759061833686,0.6182590233545647,0.6443366544310435,1.5349256900212314,0.9288503253796095,2.1330148619957536,,,,5.831460674157303,5.337333904843549,4.215277777777778,4.673913043478261,5.350794332331473,5.825031928480204,4.832974601808007,5.1921754084264835,,5.390604026845637
Netherlands,2.0,3.6,28397.176783812567,0.9994272630457934,0.999784660601704,0.7044269,,,,,3.910010649627263,,,,14.858359957401492,1.6980830670926517,6.358892438764643,5.362619808306709,5.836528221512247,17.682641107561235,2.8929712460063897,3.3924387646432375,4.602768903088392,,,,,9.490947816826411,3.142172523961661,2.3929712460063897,,,,,,8.142172523961662,5.981895633652822,5.652822151224707,13.28594249201278,6.894036208732694,6.575079872204473,5.974973375931842,5.223642172523961,6.043663471778488,11.034078807241746,1.2806176783812566,,2004.0,,,2.987486687965921,,0.4285474108944183,0.5822666666666667,0.5965627214741318,1.2695895522388059,0.8562126966901791,2.0699626865671643,,,,5.648544755628776,4.976819407008087,4.406486486486487,4.536585365853658,5.443360433604336,5.963519313304721,4.643398268398268,4.613733905579399,4.764196863169281,5.357347055460263
Netherlands,3.0,3.7,3016204.9490716183,1.0009949071618036,1.0010212811724137,0.70670336,,,,,4.753315649867374,,,,16.952254641909814,1.5214854111405836,6.473740053050398,5.416976127320955,5.855172413793103,19.22705570291777,2.880106100795756,3.7188328912466844,4.341114058355438,,,,,9.484880636604775,3.146419098143236,2.3803713527851458,,,,,,8.279045092838196,7.075862068965518,6.723607427055703,10.362334217506632,6.79946949602122,6.476392572944297,5.845623342175067,6.342175066312997,5.969230769230769,9.110344827586207,1.313527851458886,,2006.0,,,3.944532908704883,,0.4118264520643807,0.5500265392781316,0.5495248538011696,1.2928609341825903,0.7992651061513337,1.9755968169761273,,,,6.071467539552646,6.170064377682404,5.388349514563107,4.7313602731929425,5.708064516129032,6.172523961661342,5.015005359056806,5.289091886082751,5.101340482573726,5.403333333333333
Netherlands,4.0,4.6,7740612.085489314,0.9999893700787401,1.0000000020303712,0.7575744999999999,0.7575745018278964,,,,5.271653543307087,,,,14.797525309336333,1.5899887514060742,6.4111361079865015,5.496625421822272,6.022497187851519,15.552868391451069,3.2103487064116987,3.9038245219347583,4.462317210348706,,,,,8.433633295838021,3.1006749156355458,2.3329583802024745,,,,,,7.908323959505062,6.348706411698537,6.177165354330708,10.380764904386952,6.579302587176603,6.557367829021373,6.101237345331834,6.2890888638920135,5.924634420697413,9.631608548931384,1.2373453318335208,,2008.0,,,4.569960585585585,,0.43803267045454547,0.574563871693866,0.6197991391678622,1.432010135135135,0.8218623481781376,1.9408117249154453,,,,6.17183908045977,5.472996020466174,5.487237663074305,5.026458208057727,5.892796369824163,6.327693175408911,5.169510807736064,5.5127768313458265,5.138557637705849,5.563905325443787
Netherlands,5.0,3.5,504100.6851040526,0.9999772323110625,1.0004874519331872,0.7469698,0.7473339280065717,,,,5.700985761226725,,,,17.96330777656079,1.622672508214677,6.6544359255202625,5.732749178532311,6.0826944140197154,16.549288061336256,3.287513691128149,4.0826944140197154,4.657721796276014,,,,,9.119934282584884,,2.2984665936473165,,,,,,7.653340635268346,6.884446878422782,7.616648411829135,9.527929901423878,6.9145673603504925,6.498904709748083,5.980284775465498,6.428806133625411,6.255202628696605,9.148411829134721,1.2415115005476451,,2010.0,,,5.097397260273973,,0.46115611192930783,0.5595172792100932,0.61502849002849,1.4768366228070176,0.8882468996617813,2.0815962698848054,,,,6.165736607142857,5.70372429127293,5.269599548787366,4.933333333333334,5.880199667221298,6.319978046103183,5.215588723051409,5.342397336293008,5.230726566833056,5.5418098510882015
Netherlands,6.0,2.6,604865.5452574525,0.9999999746233061,1.0000000031544716,0.7497934700000001,0.7497934739837399,,,,,,,,,,6.591327913279133,5.6043360433604335,6.010840108401084,,,4.024932249322493,4.3983739837398375,,,8.830894308943089,,8.42818428184282,,2.330081300813008,,,,,,8.013008130081301,5.469918699186992,6.644444444444445,8.710569105691057,6.689972899728997,6.846612466124661,5.768021680216802,6.184281842818428,5.786449864498645,9.849322493224932,1.237940379403794,,2012.0,,,,,,,,,0.8442211055276382,2.015582655826558,,,,6.246537396121884,5.161588683351469,5.089502762430939,4.7581104154809335,6.023497267759563,6.404359673024524,5.048660470202297,5.2423245614035086,5.021881838074398,5.606857142857143
Netherlands,7.0,2.3,2913.440333507035,0.9999999516414799,0.9999999998228244,0.7284635299999999,0.7284635308989057,,,,,,,,,,6.713392391870766,5.800937988535695,6.060448150078166,,,3.703491401771756,4.498697238144867,4.086503387180823,,,5.327774882751433,10.632621156852528,,2.331943720687858,5.57686294945284,,5.550286607608129,,5.631057842626368,7.724335591453882,6.170922355393434,5.872850442939031,8.365815528921313,6.550286607608129,6.710265763418447,5.271495570609693,5.878582595101616,5.463262115685253,8.281396560708702,1.3288170922355393,,2014.0,,,,,,,,,0.8741995731056563,2.061490359562272,,,,5.939797549280767,5.265542676501581,5.051578947368421,4.401531728665208,5.908613445378151,6.41265690376569,4.838135149292824,5.18812401471361,4.813025210084033,5.486515641855448
Netherlands,8.0,2.3,35554989.87150506,1.0000000446757882,1.0000000009399166,0.8435067000000002,0.8435066920701962,,,,,4.502676977989292,1061.1838191552647,122.93694229625223,,,6.578822129684712,5.863771564544914,6.055324211778703,,,,,,1.9137418203450327,,,10.412254610350981,,2.302795954788816,,2.562760261748959,,2.625817965496728,,7.94883997620464,7.7917906008328375,7.061867935752528,8.571683521713267,7.174895895300416,6.955383700178465,5.763831052944676,6.403331350386675,6.2224866151100535,10.565139797739441,1.3557406305770374,,2016.0,222.9788106630212,107.26638855780692,,6.064324002382371,,,,,,,2.2586412395709177,3.784513805522209,3.919122068550812,6.097382836275107,6.241964827167981,5.391013964784457,4.602748282323548,6.201685731487056,6.665074626865672,5.023409363745499,5.477135980746089,5.088057901085645,5.66729917773561
Netherlands,9.0,3.2,34876.38669064748,0.9999160324460431,0.9993914997422063,0.8618326,0.8613081964328536,0.0002448085747841727,2490.4586330935253,18450.687050359713,,4.568345323741007,1012.1354916067146,85.8009592326139,,,6.726618705035971,5.743405275779376,6.258393285371703,,,,,,2.092326139088729,,,11.004196642685852,,2.3351318944844124,,2.6456834532374103,,2.7296163069544366,,8.347721822541967,8.074940047961631,7.80515587529976,9.059952038369305,7.6121103117506,7.213429256594724,6.270383693045564,7.45083932853717,6.467625899280575,11.395083932853717,1.3195443645083933,,2018.0,231.25885558583107,69.27387387387387,,6.187649880095924,,,,,,,2.6432448733413754,3.9187956204379564,4.049877600979192,6.440761203192142,6.914841849148418,5.73370233702337,5.291457286432161,6.636529126213592,7.019230769230769,5.385454545454546,5.925473427000611,5.38456865127582,5.933847141939627
Netherlands,10.0,3.2,66115.25272479565,0.9998809891621253,0.9996848821457766,1.0043323,1.0040157607970026,0.00028525672495912806,2214.3569482288826,18015.400544959128,,4.783378746594005,685.8787465940054,151.6226158038147,,,6.959809264305177,6.127384196185286,6.688692098092643,,,,,,2.1866485013623977,,,8.493188010899182,,2.1607629427792916,,2.6607629427792916,,2.6920980926430516,,7.309945504087193,7.566757493188011,5.665531335149864,9.319482288828338,7.199591280653951,7.428474114441417,5.827656675749319,6.491144414168938,6.12874659400545,10.76907356948229,1.202316076294278,3.3814713896457764,2020.0,301.6852387843705,74.32920962199313,,6.589237057220709,,,,,,,2.908686730506156,4.041895604395604,4.11340206185567,6.195441988950276,6.245152354570637,4.986950549450549,5.387696709585121,6.756849315068493,7.200819672131147,5.229924502402196,5.778006872852234,5.348005502063273,5.963096960926194
Netherlands,11.0,2.0,68410.67886658796,0.9999924637367178,1.0000447297933885,0.8899064,0.8899462380401417,0.00033817700543093267,1004.336481700118,13914.72373081464,,4.766824085005903,699.8258559622196,116.34946871310508,,,6.7739079102715465,5.864226682408501,6.547225501770956,,,,,,2.187131050767414,,,9.121015348288076,,2.269775678866588,,2.5690672963400236,,2.644037780401417,,7.992916174734357,6.265053128689492,6.0041322314049586,10.200118063754427,7.731995277449823,7.971664698937426,6.113341204250295,6.250295159386068,6.131050767414404,13.050767414403778,1.3181818181818181,3.3051948051948052,2023.0,274.45925457991154,71.47596439169139,,6.5602125147579695,,,,,,,2.924807578448786,3.8339275103980985,3.9597014925373135,5.965496368038741,5.743909685086155,4.5825825825825826,5.1772470144563165,6.536249251048532,7.11217183770883,4.936526946107785,5.32955223880597,5.060406698564593,5.8829236739974125
North Macedonia,10.0,3.2,19008.71848739496,0.9998002560854341,1.0005825292254902,0.12144402,0.12151476124243697,0.0026412282456862745,2182.0728291316527,17201.100840336134,,3.5546218487394956,2882.4614845938377,296.000700280112,,,4.412464985994398,3.42296918767507,3.5861344537815127,,,,,,2.1316526610644257,,,35.463585434173666,,3.1589635854341735,,2.1477591036414565,,2.2324929971988796,,5.6267507002801125,3.9488795518207285,6.190476190476191,10.68767507002801,4.037114845938375,5.28921568627451,3.5315126050420167,4.110644257703081,4.095238095238095,10.878151260504202,1.387955182072829,3.0161064425770308,2020.0,219.45207100591716,113.29348604151754,,4.34691011235955,,,,,,,2.3476052249637154,2.1879588839941264,2.2475872308834446,3.882689556509299,3.2,3.4111675126903553,4.268588770864947,2.99645390070922,4.721438645980254,2.4921985815602836,3.1467044649184976,2.4957142857142856,4.736006051437216
Norway,1.0,6.7,1662.172888015717,0.9999981827111984,0.9999999945284872,0.17079288,0.17079287682416502,,,,3.761787819253438,,,,3.7711198428290764,2.0162082514734774,7.06188605108055,6.013752455795678,6.600687622789784,10.37278978388998,2.6866404715127703,3.082023575638507,3.9651277013752457,,,,,7.272593320235757,2.9891944990176817,2.4715127701375246,,,,,,7.064341846758349,6.4012770137524555,5.139489194499018,16.649803536345775,6.760805500982318,7.064341846758349,4.901768172888016,5.93713163064833,,8.705795677799607,1.2357563850687623,,2002.0,,,2.81286836935167,,0.4621366649668536,0.7692779960707269,0.7065402038505096,1.162328094302554,0.9698511166253102,1.7648575638506876,,,,6.139592647789369,5.998519249753208,4.358948934060486,4.68100975329891,6.33037037037037,6.984759095378564,4.579388560157791,5.694581280788177,,6.761449421238047
Norway,2.0,3.6,1415.8226264923253,1.0,0.9999368788118249,0.20832823,,,,,4.434337691870381,,,,4.446844798180784,1.923820352472996,6.926662876634452,5.993746446844798,6.674246731097214,10.332575326890279,2.925525866969869,3.2939169982944856,3.9494030699260945,,,,,6.757248436611711,2.946560545764639,2.4843661171119953,,,,,,7.062535531552018,7.103467879476976,5.2347924957362135,15.675383740761797,6.80955088118249,7.223422399090392,4.625355315520182,5.893689596361569,4.951677089255258,8.256395679363274,1.3160886867538375,,2004.0,,,3.5457646389994313,,0.45450477326968974,0.7249857873791927,0.7606278613472858,1.290505969300739,0.9493944636678201,1.7593803297328028,,,,6.232050545663411,6.367183017785427,4.3917288914417005,4.551837270341207,6.351629502572899,7.131474103585657,4.244431753283838,5.424242424242424,4.33963344788087,6.872758820127241
Norway,3.0,3.7,1402.6558033161807,1.0,0.9975229040137221,0.2133376,,,,,5.069182389937107,,,,4.965694682675815,1.9153802172670098,7.017152658662092,6.085191538021727,6.821612349914237,9.956546598056033,2.9222412807318467,3.4396798170383076,3.7615780445969125,,,,,7.425957690108634,2.9165237278444827,2.50314465408805,,,,,,7.555746140651801,7.5334476843910805,5.521440823327616,17.150943396226417,6.785020011435106,7.204688393367639,4.753001715265866,5.92338479130932,4.915951972555746,8.758147512864493,1.3116066323613493,,2006.0,,,4.295740423098914,,0.46050242130750607,0.7236992567181246,0.6966623036649214,1.2850200114351058,0.8580174927113703,1.6606632361349343,,,,6.6252168883747835,7.077055779183439,4.77264858626659,4.738575268817204,6.552178899082569,7.158466819221968,4.431113662456946,5.653471026965003,4.492528735632184,6.7672919109026966
Norway,4.0,4.6,1325.138888888889,1.0,0.9996058885788113,0.24724300000000002,0.24714555942506458,,,,5.622093023255814,,,,4.604005167958657,1.9463824289405685,7.047803617571059,6.037467700258398,6.624677002583979,11.758397932816537,2.945736434108527,3.2170542635658914,3.84625322997416,,,,,6.948320413436693,2.9618863049095605,2.505813953488372,,,,,,7.725452196382429,7.188630490956072,6.171188630490956,15.880490956072352,7.541343669250646,7.14922480620155,5.158914728682171,6.346899224806202,5.511627906976744,8.714470284237725,1.3675710594315245,,2008.0,,,5.0369832041343665,,0.4542828008157716,0.7370801033591732,0.7154580152671756,1.278765352294764,0.8334428383705651,1.7036498708010337,,,,6.6819371727748695,6.511400651465798,5.161543492478744,4.974702380952381,6.761252446183953,7.044631306597672,4.627438231469441,5.76968119713728,4.765971316818774,6.780277961614825
Norway,5.0,3.5,1420.8001293661061,1.0001775475937904,0.9999719161190168,0.25455257,0.2545454256274256,,,,5.880336351875808,,,,5.042043984476067,2.0614489003880982,7.003234152652005,6.144890038809832,6.736093143596378,12.122897800776197,2.8732212160413972,3.9721862871927556,3.9469598965071153,,,,,7.595084087968952,,2.5051746442432083,,,,,,8.021992238033635,7.978654592496766,6.040750323415265,16.86351875808538,7.534282018111255,7.258085381630013,5.385510996119017,6.452781371280724,5.626131953428202,8.828589909443727,1.3454075032341526,,2010.0,,,5.383247089262613,,0.49503424657534245,0.7986739974126779,0.6860554699537751,1.2692432082794307,0.8546240851630074,1.759379042690815,,,,6.927868852459016,7.510084580351334,5.298955613577023,4.977341389728097,6.859099804305283,7.205825242718447,4.955786736020806,6.028608582574773,4.934768427919113,6.67906976744186
Norway,6.0,2.6,13245.24784217016,1.0,0.9995998486621456,0.25014132,0.2500412274106042,,,,,,,,,,7.040690505548706,6.250308261405672,6.790998766954377,,,4.17940813810111,3.876695437731196,,,8.377928483353884,,6.664611590628853,,2.4549938347718867,,,,,,7.882244143033292,8.268187422934648,6.453760789149198,16.190505548705303,8.00924784217016,7.298397040690506,5.656596794081381,7.133785450061652,6.012946979038224,8.274352651048089,1.3890258939580764,,2012.0,,,,,,,,,0.8502546148949713,1.7265721331689272,,,,7.241765071472964,7.978960396039604,5.8527950310559005,4.9336188436830835,7.219178082191781,7.1556516368128475,5.101179391682185,6.277258566978193,5.151401869158878,6.669811320754717
Norway,7.0,2.3,14341.731010452962,1.0000000883763067,1.0001088073658537,0.2908892,0.29092085408362367,,,,,,,,,,7.0181184668989545,6.223693379790941,6.672473867595818,,,4.427177700348432,3.703135888501742,6.041114982578398,,,6.227177700348432,7.332404181184669,,2.4940766550522646,7.4452961672473865,,6.548432055749129,,5.765156794425087,8.190940766550522,8.490592334494773,7.153310104529616,15.084320557491289,7.469686411149826,7.478745644599303,5.6048780487804875,7.079442508710802,6.12822299651568,8.388850174216028,1.3226480836236933,,2014.0,,,,,,,,,0.8022793053545586,1.6378048780487804,,,,7.234132581100141,7.707248416608023,5.618607954545454,4.974603174603175,7.188111888111888,7.366364270760642,5.258922323303009,6.739678096571029,5.321604503870514,6.688967971530249
Norway,8.0,2.3,1494.2746113989638,0.9999986314637306,0.9999604781476683,0.2768363,0.27682536537564767,,,,,4.606217616580311,1396.0887305699482,94.54598445595855,,,7.205310880829016,6.38860103626943,6.960492227979275,,,,,,2.72279792746114,,,7.726036269430052,,2.437176165803109,,3.0025906735751295,,2.8840673575129534,,8.001943005181348,7.44300518134715,6.3432642487046635,16.580310880829014,8.08419689119171,7.435233160621761,5.608160621761658,6.994818652849741,5.836139896373057,8.422279792746114,1.3516839378238341,,2016.0,215.12043512043513,88.84705119896306,,6.271373056994818,,,,,,,4.23828125,4.9332247557003255,4.620026092628833,7.217135382603009,7.0234375,5.549378678875081,5.096992481203007,7.352941176470588,7.435233160621761,5.394155844155844,6.7844155844155845,5.461938841899805,6.845442536327609
Norway,9.0,3.1999999999999997,35414.23328591749,1.000000003029872,0.9999999966216216,0.3098638,0.3098638072048364,0.0007576519189900427,2534.2773826458038,19990.5,,4.773115220483642,605.4217638691323,316.5135135135135,,,7.38122332859175,6.2453769559032715,7.049075391180654,,,,,,2.7610241820768135,,,7.435988620199146,,2.40398293029872,,3.0369843527738265,,2.933143669985775,,7.80796586059744,8.171408250355618,6.187766714082503,21.054054054054053,8.764580369843527,7.790896159317212,5.735419630156472,7.093883357041252,6.090327169274538,9.081792318634424,1.270981507823613,,2018.0,252.4203007518797,104.100583090379,,6.558007117437723,,,,,,,4.32761087267525,4.87698986975398,4.633309248554913,7.199283154121864,7.376436781609195,5.499282639885222,5.4526315789473685,7.513005780346821,7.627227369921597,5.280400572246066,6.755,5.401004304160689,6.956902848794741
Norway,10.0,3.1999999999999997,65663.84762579731,0.9999999834514529,1.0000000030333096,0.31678087,0.316780867822112,0.0008684212511268604,2256.403968816442,19456.0,,4.857547838412473,700.9192062367116,153.80439404677534,,,7.172927002126151,6.381998582565556,7.018426647767541,,,,,,2.7909284195605952,,,7.411764705882353,,2.3926293408929835,,3.0878809355067327,,3.0205527994330263,,8.022678951098511,8.143160878809356,7.498936924167257,16.414599574769667,9.027639971651311,7.743444365698086,5.682494684620837,7.410347271438696,6.034727143869596,9.116229624379873,1.3692416725726435,3.0843373493975905,2020.0,289.8001502629602,76.44928571428571,,6.670235546038544,,,,,,,4.43319118692253,5.124821683309558,4.976851851851852,7.699146514935989,7.298283261802575,6.116546762589928,5.773615635179153,7.734004313443566,7.743444365698086,5.682494684620837,7.149964463397299,5.770433546552949,7.097101449275362
Norway,11.0,2.0,68375.70157068063,0.9999999876215407,1.000000005459985,0.3420282,0.3420281996484667,0.000842707557643979,1046.4704562453253,15431.0,,4.81151832460733,645.0545998504114,111.39192221391174,,,6.9401645474943905,6.278234854151084,6.75243081525804,,,,,,2.718025430067315,,,7.1555721765145845,,2.43530291697831,,3.023934181002244,,2.968586387434555,,7.548242333582648,6.147344801795064,5.506357516828721,15.43979057591623,8.228870605833956,8.0,5.790575916230367,6.967838444278235,5.964846671652954,8.284966342557965,1.3051608077786088,2.993268511593119,2023.0,296.8562401263823,78.44669669669669,,6.6234058514628655,,,,,,,4.285179640718563,4.918683812405447,4.769114307342922,7.18557475582269,5.654627539503386,4.822021116138763,5.664685908319185,7.567119155354449,7.639368895567243,5.3578947368421055,6.602554470323065,5.471030850263356,7.012917933130699
